pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"01","001","999",520,519,9.98099976e+01,127951,9.84700012e+01,125595,9.66600037e+01,2356,1.80999994e+00,1893,1.46000004e+00,91,7.00000003e-02,179292,129935,7.24700012e+01,,,,7.26100006e+01,"9997",0,0.00000000e+00
"01","002","999",421,421,1.00000000e+02,109511,9.88199997e+01,107535,9.70400009e+01,1976,1.77999997e+00,1284,1.15999997e+00,25,1.99999996e-02,145810,110820,7.60000000e+01,,,,7.60000000e+01,"9997",0,0.00000000e+00
"01","003","999",474,473,9.97900009e+01,120961,9.80699997e+01,118306,9.59199982e+01,2655,2.15000010e+00,2321,1.88000000e+00,57,5.00000007e-02,163967,123339,7.52200012e+01,,,,7.53799973e+01,"9997",0,0.00000000e+00
"01","004","999",518,516,9.96100006e+01,137707,9.82699966e+01,135371,9.66100006e+01,2336,1.66999996e+00,2346,1.66999996e+00,73,5.00000007e-02,178789,140126,7.83799973e+01,,,,7.86800003e+01,"9997",0,0.00000000e+00
"01","005","999",458,458,1.00000000e+02,123863,9.80999985e+01,120829,9.56900024e+01,3034,2.40000010e+00,2334,1.85000002e+00,70,5.99999987e-02,158836,126267,7.95000000e+01,,,,7.95000000e+01,"9997",0,0.00000000e+00
"01","006","999",463,463,1.00000000e+02,128735,9.81699982e+01,125285,9.55400009e+01,3450,2.63000011e+00,2359,1.79999995e+00,41,2.99999993e-02,161249,131135,8.13199997e+01,,,,8.13199997e+01,"9997",0,0.00000000e+00
"01","007","999",502,501,9.98000031e+01,135517,9.80699997e+01,132425,9.58300018e+01,3092,2.24000001e+00,2553,1.85000002e+00,119,7.99999982e-02,174159,138189,7.93499985e+01,,,,7.95000000e+01,"9997",0,0.00000000e+00
"01","008","999",395,394,9.97500000e+01,108452,9.84300003e+01,106839,9.69700012e+01,1613,1.46000004e+00,1651,1.50000000e+00,75,7.00000003e-02,137805,110178,7.99499969e+01,,,,8.01600037e+01,"9997",0,0.00000000e+00
"01","009","999",425,424,9.97600021e+01,117840,9.82600021e+01,115426,9.62500000e+01,2414,2.00999999e+00,2017,1.67999995e+00,72,5.99999987e-02,147154,119929,8.15000000e+01,,,,8.16900024e+01,"9997",0,0.00000000e+00
"01","010","999",432,432,1.00000000e+02,119432,9.80000000e+01,116561,9.56399994e+01,2871,2.35999990e+00,2342,1.91999996e+00,99,7.99999982e-02,149400,121873,8.15699997e+01,,,,8.15699997e+01,"9997",0,0.00000000e+00
"01","011","999",499,497,9.95999985e+01,138190,9.80899963e+01,134990,9.58199997e+01,3200,2.26999998e+00,2511,1.77999997e+00,180,1.29999995e-01,172852,140881,8.15000000e+01,,,,8.18300018e+01,"9997",0,0.00000000e+00
"01","012","999",541,539,9.96299973e+01,151037,9.83399963e+01,147502,9.60299988e+01,3535,2.29999995e+00,2436,1.59000003e+00,120,7.99999982e-02,187284,153593,8.20100021e+01,,,,8.23199997e+01,"9997",0,0.00000000e+00
"01","013","999",631,630,9.98399963e+01,170680,9.86299973e+01,166837,9.64100037e+01,3843,2.22000003e+00,2294,1.33000004e+00,84,3.99999991e-02,218521,173058,7.91999969e+01,,,,7.93199997e+01,"9997",0,0.00000000e+00
"01","014","999",606,605,9.98300018e+01,161545,9.86900024e+01,158094,9.65800018e+01,3451,2.10999990e+00,2081,1.26999998e+00,71,3.99999991e-02,210928,163697,7.76100006e+01,,,,7.77399979e+01,"9997",0,0.00000000e+00
"01","015","999",480,479,9.97900009e+01,129252,9.80000000e+01,125858,9.54300003e+01,3394,2.56999993e+00,2571,1.95000005e+00,61,5.00000007e-02,166636,131884,7.91399994e+01,,,,7.93099976e+01,"9997",0,0.00000000e+00
"01","999","999",7365,7351,9.98099976e+01,1980673,9.83000031e+01,1937453,9.61600037e+01,43220,2.15000010e+00,32993,1.63999999e+00,1238,5.00000007e-02,2552682,2014904,7.89300003e+01,,,,7.90800018e+01,"9997",0,0.00000000e+00
"02","001","999",44,44,1.00000000e+02,11174,9.95400009e+01,11040,9.83399963e+01,134,1.19000006e+00,51,4.49999988e-01,1,1.99999996e-02,14171,11226,7.92200012e+01,,,,7.92200012e+01,"9997",0,0.00000000e+00
"02","002","999",29,29,1.00000000e+02,7698,9.99199982e+01,7575,9.83300018e+01,123,1.60000002e+00,5,5.99999987e-02,1,9.99999978e-03,9147,7704,8.42200012e+01,,,,8.42200012e+01,"9997",0,0.00000000e+00
"02","003","999",1191,1184,9.94100037e+01,341253,9.87399979e+01,336515,9.73700027e+01,4738,1.37000000e+00,4194,1.21000004e+00,159,5.00000007e-02,415029,345606,8.32699966e+01,,,,8.37699966e+01,"9997",0,0.00000000e+00
"02","004","999",806,788,9.77699966e+01,222488,9.88899994e+01,218871,9.72900009e+01,3617,1.61000001e+00,2392,1.05999994e+00,96,3.99999991e-02,278929,224976,8.06600037e+01,,,,8.25199966e+01,"9997",0,0.00000000e+00
"02","005","999",58,58,1.00000000e+02,13689,9.89899979e+01,13477,9.74499969e+01,212,1.52999997e+00,138,1.00000000e+00,2,1.99999996e-02,17022,13829,8.12399979e+01,,,,8.12399979e+01,"9997",0,0.00000000e+00
"02","006","999",167,167,1.00000000e+02,43553,9.85000000e+01,43101,9.74800034e+01,452,1.01999998e+00,644,1.46000004e+00,17,3.99999991e-02,55060,44214,8.03000031e+01,,,,8.03000031e+01,"9997",0,0.00000000e+00
"02","007","999",688,677,9.84000015e+01,184482,9.83300018e+01,181534,9.67600021e+01,2948,1.57000005e+00,3004,1.60000002e+00,129,7.00000003e-02,237292,187615,7.90699997e+01,,,,8.03700027e+01,"9997",0,0.00000000e+00
"02","008","999",111,111,1.00000000e+02,30588,9.90500031e+01,30276,9.80400009e+01,312,1.00999999e+00,280,9.10000026e-01,13,3.99999991e-02,37704,30881,8.19000015e+01,,,,8.19000015e+01,"9997",0,0.00000000e+00
"02","009","999",84,84,1.00000000e+02,22077,9.91299973e+01,21847,9.80999985e+01,230,1.02999997e+00,184,8.29999983e-01,10,3.99999991e-02,27119,22271,8.21200027e+01,,,,8.21200027e+01,"9997",0,0.00000000e+00
"02","010","999",71,71,1.00000000e+02,19954,9.95800018e+01,19648,9.80500031e+01,306,1.52999997e+00,79,3.89999986e-01,5,2.99999993e-02,23840,20038,8.40500031e+01,,,,8.40500031e+01,"9997",0,0.00000000e+00
"02","011","999",703,695,9.88600006e+01,203451,9.91500015e+01,200273,9.75999985e+01,3178,1.54999995e+00,1625,7.90000021e-01,118,5.99999987e-02,242908,205194,8.44700012e+01,,,,8.54599991e+01,"9997",0,0.00000000e+00
"02","012","999",215,212,9.85999985e+01,61675,9.90800018e+01,60562,9.72900009e+01,1113,1.78999996e+00,523,8.39999974e-01,48,7.99999982e-02,74670,62246,8.33600006e+01,,,,8.45500031e+01,"9997",0,0.00000000e+00
"02","013","999",92,90,9.78300018e+01,23360,9.90699997e+01,23129,9.80899963e+01,231,9.80000019e-01,208,8.79999995e-01,12,5.00000007e-02,29675,23580,7.94599991e+01,,,,8.13799973e+01,"9997",0,0.00000000e+00
"02","014","999",106,106,1.00000000e+02,28366,9.84400024e+01,28024,9.72500000e+01,342,1.19000006e+00,434,1.50999999e+00,16,5.00000007e-02,35039,28816,8.22399979e+01,,,,8.22399979e+01,"9997",0,0.00000000e+00
"02","015","999",64,64,1.00000000e+02,17892,9.88300018e+01,17726,9.79199982e+01,166,9.20000017e-01,206,1.13999999e+00,5,1.99999996e-02,21480,18103,8.42799988e+01,,,,8.42799988e+01,"9997",0,0.00000000e+00
"02","016","999",213,211,9.90599976e+01,60614,9.88099976e+01,59914,9.76699982e+01,700,1.13999999e+00,705,1.14999998e+00,26,3.99999991e-02,73715,61345,8.32200012e+01,,,,8.40199966e+01,"9997",0,0.00000000e+00
"02","017","999",118,117,9.91500015e+01,32580,9.89599991e+01,32252,9.79599991e+01,328,1.00000000e+00,336,1.01999998e+00,6,1.99999996e-02,39728,32922,8.28700027e+01,,,,8.36100006e+01,"9997",0,0.00000000e+00
"02","018","999",35,35,1.00000000e+02,9809,9.94100037e+01,9697,9.82799988e+01,112,1.13999999e+00,57,5.79999983e-01,1,0.00000000e+00,11909,9867,8.28499985e+01,,,,8.28499985e+01,"9997",0,0.00000000e+00
"02","019","999",58,58,1.00000000e+02,15022,9.97600021e+01,14781,9.81600037e+01,241,1.60000002e+00,34,2.30000004e-01,2,9.99999978e-03,18618,15058,8.08799973e+01,,,,8.08799973e+01,"9997",0,0.00000000e+00
"02","020","999",30,30,1.00000000e+02,8140,9.93799973e+01,8007,9.77500000e+01,133,1.62000000e+00,50,6.10000014e-01,1,1.99999996e-02,9806,8191,8.35299988e+01,,,,8.35299988e+01,"9997",0,0.00000000e+00
"02","021","999",37,37,1.00000000e+02,10196,9.98799973e+01,10081,9.87600021e+01,115,1.13000000e+00,11,1.09999999e-01,1,0.00000000e+00,12405,10208,8.22900009e+01,,,,8.22900009e+01,"9997",0,0.00000000e+00
"02","022","999",75,75,1.00000000e+02,19416,9.87099991e+01,19299,9.81200027e+01,117,5.89999974e-01,250,1.26999998e+00,3,1.99999996e-02,25235,19669,7.79400024e+01,,,,7.79400024e+01,"9997",0,0.00000000e+00
"02","023","999",23,23,1.00000000e+02,6103,9.90400009e+01,6055,9.82600021e+01,48,7.79999971e-01,55,8.89999986e-01,4,7.00000003e-02,7294,6162,8.44800034e+01,,,,8.44800034e+01,"9997",0,0.00000000e+00
"02","024","999",60,60,1.00000000e+02,16826,9.93899994e+01,16612,9.81200027e+01,214,1.25999999e+00,99,5.79999983e-01,5,3.99999991e-02,20338,16930,8.32399979e+01,,,,8.32399979e+01,"9997",0,0.00000000e+00
"02","025","999",45,45,1.00000000e+02,10970,9.91100006e+01,10868,9.81800003e+01,102,9.20000017e-01,99,8.89999986e-01,0,0.00000000e+00,13521,11069,8.18700027e+01,,,,8.18700027e+01,"9997",0,0.00000000e+00
"02","026","999",62,62,1.00000000e+02,15671,9.93700027e+01,15440,9.79000015e+01,231,1.46000004e+00,98,6.20000005e-01,2,1.99999996e-02,19951,15771,7.90500031e+01,,,,7.90500031e+01,"9997",0,0.00000000e+00
"02","027","999",142,142,1.00000000e+02,37349,9.90800018e+01,37020,9.81999969e+01,329,8.70000005e-01,325,8.60000014e-01,23,7.00000003e-02,47843,37697,7.87900009e+01,,,,7.87900009e+01,"9997",0,0.00000000e+00
"02","028","999",102,100,9.80400009e+01,26375,9.83700027e+01,26095,9.73300018e+01,280,1.03999996e+00,424,1.58000004e+00,12,5.00000007e-02,33261,26811,8.06100006e+01,,,,8.15000000e+01,"9997",0,0.00000000e+00
"02","029","999",121,121,1.00000000e+02,32676,9.90500031e+01,32288,9.78700027e+01,388,1.17999995e+00,302,9.20000017e-01,13,2.99999993e-02,39875,32991,8.27399979e+01,,,,8.27399979e+01,"9997",0,0.00000000e+00
"02","030","999",93,91,9.78499985e+01,25099,9.96699982e+01,24548,9.74899979e+01,551,2.19000006e+00,78,3.10000002e-01,4,9.99999978e-03,30752,25181,8.18799973e+01,,,,8.28600006e+01,"9997",0,0.00000000e+00
"02","031","999",171,170,9.94199982e+01,46070,9.90899963e+01,45404,9.76600037e+01,666,1.42999995e+00,405,8.70000005e-01,16,3.99999991e-02,55939,46491,8.31100006e+01,,,,8.36299973e+01,"9997",0,0.00000000e+00
"02","032","999",43,43,1.00000000e+02,11345,9.92699966e+01,11258,9.85100021e+01,87,7.59999990e-01,83,7.30000019e-01,0,0.00000000e+00,14143,11428,8.08000031e+01,,,,8.08000031e+01,"9997",0,0.00000000e+00
"02","033","999",69,69,1.00000000e+02,18458,9.89199982e+01,18177,9.74199982e+01,281,1.50999999e+00,200,1.07000005e+00,1,0.00000000e+00,23244,18659,8.02699966e+01,,,,8.02699966e+01,"9997",0,0.00000000e+00
"02","034","999",146,146,1.00000000e+02,41377,9.89100037e+01,40677,9.72399979e+01,700,1.66999996e+00,423,1.00999999e+00,31,7.99999982e-02,50655,41831,8.25800018e+01,,,,8.25800018e+01,"9997",0,0.00000000e+00
"02","035","999",470,466,9.91500015e+01,132646,9.90299988e+01,130833,9.76800003e+01,1813,1.35000002e+00,1201,8.99999976e-01,95,7.00000003e-02,163009,133942,8.21699982e+01,,,,8.28799973e+01,"9997",0,0.00000000e+00
"02","036","999",603,597,9.90000000e+01,172710,9.87900009e+01,170589,9.75800018e+01,2121,1.21000004e+00,2008,1.14999998e+00,108,5.99999987e-02,208954,174826,8.36699982e+01,,,,8.45199966e+01,"9997",0,0.00000000e+00
"02","037","999",73,72,9.86299973e+01,19943,9.87799988e+01,19753,9.78399963e+01,190,9.39999998e-01,229,1.13000000e+00,17,9.00000036e-02,24619,20189,8.20100021e+01,,,,8.31900024e+01,"9997",0,0.00000000e+00
"02","038","999",834,817,9.79599991e+01,234534,9.92300034e+01,231556,9.79700012e+01,2978,1.25999999e+00,1728,7.30000019e-01,87,3.99999991e-02,289493,236349,8.16399994e+01,,,,8.33099976e+01,"9997",0,0.00000000e+00
"02","039","999",99,99,1.00000000e+02,26186,9.89199982e+01,25835,9.75899963e+01,351,1.33000004e+00,275,1.03999996e+00,11,3.99999991e-02,33397,26472,7.92600021e+01,,,,7.92600021e+01,"9997",0,0.00000000e+00
"02","040","999",26,26,1.00000000e+02,6683,9.99000015e+01,6590,9.85100021e+01,93,1.38999999e+00,7,1.00000001e-01,0,0.00000000e+00,8244,6690,8.11500015e+01,,,,8.11500015e+01,"9997",0,0.00000000e+00
"02","041","999",43,43,1.00000000e+02,11791,9.96999969e+01,11674,9.87099991e+01,117,9.90000010e-01,34,2.89999992e-01,1,9.99999978e-03,14165,11826,8.34899979e+01,,,,8.34899979e+01,"9997",0,0.00000000e+00
"02","042","999",47,47,1.00000000e+02,12651,9.93899994e+01,12521,9.83700027e+01,130,1.01999998e+00,76,6.00000024e-01,2,9.99999978e-03,15226,12729,8.35999985e+01,,,,8.35999985e+01,"9997",0,0.00000000e+00
"02","043","999",9,9,1.00000000e+02,2002,9.89599991e+01,1983,9.80199966e+01,19,9.39999998e-01,21,1.03999996e+00,0,0.00000000e+00,2457,2023,8.23399963e+01,,,,8.23399963e+01,"9997",0,0.00000000e+00
"02","044","999",31,31,1.00000000e+02,7457,9.83899994e+01,7409,9.77600021e+01,48,6.29999995e-01,120,1.58000004e+00,2,2.99999993e-02,9360,7579,8.09700012e+01,,,,8.09700012e+01,"9997",0,0.00000000e+00
"02","045","999",37,37,1.00000000e+02,10495,9.95000000e+01,10373,9.83399963e+01,122,1.15999997e+00,53,5.00000000e-01,0,0.00000000e+00,12312,10548,8.56699982e+01,,,,8.56699982e+01,"9997",0,0.00000000e+00
"02","046","999",12,12,1.00000000e+02,2938,9.90599976e+01,2913,9.82099991e+01,25,8.39999974e-01,27,9.10000026e-01,1,3.99999991e-02,3660,2966,8.10400009e+01,,,,8.10400009e+01,"9997",0,0.00000000e+00
"02","047","999",51,51,1.00000000e+02,13238,9.95000000e+01,13102,9.84700012e+01,136,1.01999998e+00,67,5.00000000e-01,0,0.00000000e+00,16849,13305,7.89700012e+01,,,,7.89700012e+01,"9997",0,0.00000000e+00
"02","048","999",34,31,9.11800003e+01,8073,9.98000031e+01,7957,9.83700027e+01,116,1.42999995e+00,13,1.59999996e-01,3,3.99999991e-02,10200,8089,7.93000031e+01,,,,8.65299988e+01,"9997",0,0.00000000e+00
"02","049","999",30,30,1.00000000e+02,8036,9.94899979e+01,7928,9.81600037e+01,108,1.34000003e+00,40,5.00000000e-01,1,0.00000000e+00,9509,8077,8.49400024e+01,,,,8.49400024e+01,"9997",0,0.00000000e+00
"02","050","999",1550,1524,9.83199997e+01,404579,9.84300003e+01,399248,9.71299973e+01,5331,1.29999995e+00,6110,1.49000001e+00,345,7.99999982e-02,540795,411034,7.60100021e+01,,,,7.73000031e+01,"9997",0,0.00000000e+00
"02","051","999",191,188,9.84300003e+01,53386,9.88799973e+01,52872,9.79300003e+01,514,9.49999988e-01,585,1.08000004e+00,17,3.99999991e-02,66602,53988,8.10599976e+01,,,,8.23600006e+01,"9997",0,0.00000000e+00
"02","052","999",928,909,9.79499969e+01,256052,9.87900009e+01,252042,9.72399979e+01,4010,1.54999995e+00,2935,1.13000000e+00,213,7.99999982e-02,322828,259200,8.02900009e+01,,,,8.19800034e+01,"9997",0,0.00000000e+00
"02","053","999",621,619,9.96800003e+01,175421,9.86500015e+01,173566,9.76100006e+01,1855,1.03999996e+00,2265,1.26999998e+00,136,7.99999982e-02,215667,177822,8.24499969e+01,,,,8.27200012e+01,"9997",0,0.00000000e+00
"02","054","999",48,47,9.79199982e+01,12371,9.92900009e+01,12213,9.80299988e+01,158,1.26999998e+00,84,6.70000017e-01,4,2.99999993e-02,15497,12459,8.04000015e+01,,,,8.22500000e+01,"9997",0,0.00000000e+00
"02","055","999",75,75,1.00000000e+02,19041,9.91900024e+01,18844,9.81600037e+01,197,1.02999997e+00,150,7.79999971e-01,6,2.99999993e-02,24181,19197,7.93899994e+01,,,,7.93899994e+01,"9997",0,0.00000000e+00
"02","056","999",31,31,1.00000000e+02,8199,9.90500031e+01,8116,9.80400009e+01,83,1.00000000e+00,77,9.30000007e-01,2,2.99999993e-02,10361,8278,7.99000015e+01,,,,7.99000015e+01,"9997",0,0.00000000e+00
"02","057","999",30,30,1.00000000e+02,7971,9.96100006e+01,7902,9.87500000e+01,69,8.60000014e-01,28,3.49999994e-01,3,3.99999991e-02,9706,8002,8.24400024e+01,,,,8.24400024e+01,"9997",0,0.00000000e+00
"02","058","999",25,25,1.00000000e+02,6074,9.94100037e+01,6031,9.87099991e+01,43,6.99999988e-01,35,5.69999993e-01,1,1.99999996e-02,7830,6110,7.80299988e+01,,,,7.80299988e+01,"9997",0,0.00000000e+00
"02","059","999",54,54,1.00000000e+02,13564,9.86500015e+01,13424,9.76299973e+01,140,1.01999998e+00,182,1.32000005e+00,4,2.99999993e-02,16951,13750,8.11200027e+01,,,,8.11200027e+01,"9997",0,0.00000000e+00
"02","060","999",226,226,1.00000000e+02,60482,9.89899979e+01,59671,9.76600037e+01,811,1.33000004e+00,605,9.90000010e-01,13,1.99999996e-02,76521,61100,7.98499985e+01,,,,7.98499985e+01,"9997",0,0.00000000e+00
"02","061","999",2735,2690,9.83499985e+01,781750,9.91800003e+01,770653,9.77699966e+01,11097,1.40999997e+00,6084,7.69999981e-01,395,5.00000007e-02,953356,788229,8.26800003e+01,,,,8.40199966e+01,"9997",0,0.00000000e+00
"02","062","999",1073,1069,9.96299973e+01,304830,9.90899963e+01,299779,9.74499969e+01,5051,1.63999999e+00,2584,8.39999974e-01,204,7.00000003e-02,372482,307618,8.25899963e+01,,,,8.29000015e+01,"9997",0,0.00000000e+00
"02","063","999",1515,1498,9.88799973e+01,415701,9.86299973e+01,407345,9.66500015e+01,8356,1.98000002e+00,5461,1.29999995e+00,305,7.00000003e-02,517498,421467,8.14400024e+01,,,,8.23000031e+01,"9997",0,0.00000000e+00
"02","064","999",30,30,1.00000000e+02,7421,9.92399979e+01,7366,9.85000000e+01,55,7.40000010e-01,55,7.40000010e-01,2,1.99999996e-02,9135,7478,8.18600006e+01,,,,8.18600006e+01,"9997",0,0.00000000e+00
"02","065","999",64,64,1.00000000e+02,16738,9.91399994e+01,16529,9.79000015e+01,209,1.24000001e+00,142,8.39999974e-01,3,1.99999996e-02,20492,16883,8.23899994e+01,,,,8.23899994e+01,"9997",0,0.00000000e+00
"02","066","999",43,43,1.00000000e+02,11899,9.93600006e+01,11793,9.84700012e+01,106,8.89999986e-01,76,6.29999995e-01,1,9.99999978e-03,14585,11976,8.21100006e+01,,,,8.21100006e+01,"9997",0,0.00000000e+00
"02","067","999",111,111,1.00000000e+02,28744,9.92099991e+01,28471,9.82600021e+01,273,9.39999998e-01,211,7.30000019e-01,19,7.00000003e-02,35661,28974,8.12500000e+01,,,,8.12500000e+01,"9997",0,0.00000000e+00
"02","068","999",46,46,1.00000000e+02,11326,9.87900009e+01,11257,9.81900024e+01,69,6.00000024e-01,135,1.17999995e+00,4,2.99999993e-02,14167,11465,8.09300003e+01,,,,8.09300003e+01,"9997",0,0.00000000e+00
"02","069","999",90,89,9.88899994e+01,24439,9.94199982e+01,24064,9.78899994e+01,375,1.52999997e+00,120,4.90000010e-01,23,9.00000036e-02,29659,24582,8.28799973e+01,,,,8.38700027e+01,"9997",0,0.00000000e+00
"02","070","999",1360,1350,9.92600021e+01,385976,9.89199982e+01,380172,9.74300003e+01,5804,1.49000001e+00,4009,1.02999997e+00,201,5.00000007e-02,474224,390186,8.22799988e+01,,,,8.28899994e+01,"9997",0,0.00000000e+00
"02","071","999",243,243,1.00000000e+02,67601,9.87600021e+01,66855,9.76699982e+01,746,1.09000003e+00,809,1.17999995e+00,42,5.99999987e-02,83849,68452,8.16399994e+01,,,,8.16399994e+01,"9997",0,0.00000000e+00
"02","072","999",45,45,1.00000000e+02,11486,9.95999985e+01,11297,9.79599991e+01,189,1.63999999e+00,45,3.89999986e-01,1,9.99999978e-03,14137,11532,8.15699997e+01,,,,8.15699997e+01,"9997",0,0.00000000e+00
"02","073","999",30,30,1.00000000e+02,7440,9.87399979e+01,7381,9.79599991e+01,59,7.79999971e-01,92,1.22000003e+00,3,3.99999991e-02,9477,7535,7.95100021e+01,,,,7.95100021e+01,"9997",0,0.00000000e+00
"02","074","999",64,64,1.00000000e+02,17068,9.91500015e+01,16869,9.80000000e+01,199,1.15999997e+00,142,8.19999993e-01,4,1.99999996e-02,21070,17214,8.16999969e+01,,,,8.16999969e+01,"9997",0,0.00000000e+00
"02","075","999",116,116,1.00000000e+02,32627,9.90899963e+01,32159,9.76699982e+01,468,1.41999996e+00,292,8.89999986e-01,8,1.99999996e-02,40075,32927,8.21600037e+01,,,,8.21600037e+01,"9997",0,0.00000000e+00
"02","076","999",156,156,1.00000000e+02,43071,9.87699966e+01,42601,9.76900024e+01,470,1.08000004e+00,514,1.17999995e+00,24,5.00000007e-02,52507,43609,8.30500031e+01,,,,8.30500031e+01,"9997",0,0.00000000e+00
"02","077","999",1086,1065,9.80699997e+01,304794,9.89100037e+01,301135,9.77300034e+01,3659,1.19000006e+00,3173,1.02999997e+00,174,5.00000007e-02,378882,308141,8.13300018e+01,,,,8.29000015e+01,"9997",0,0.00000000e+00
"02","078","999",54,54,1.00000000e+02,14244,9.93399963e+01,14084,9.82300034e+01,160,1.12000000e+00,85,5.89999974e-01,9,5.99999987e-02,17531,14338,8.17900009e+01,,,,8.17900009e+01,"9997",0,0.00000000e+00
"02","079","999",905,898,9.92300034e+01,261006,9.89700012e+01,257734,9.77300034e+01,3272,1.24000001e+00,2511,9.49999988e-01,194,7.99999982e-02,315395,263711,8.36100006e+01,,,,8.42699966e+01,"9997",0,0.00000000e+00
"02","080","999",759,758,9.98700027e+01,215271,9.86399994e+01,211898,9.70999985e+01,3373,1.54999995e+00,2841,1.29999995e+00,120,5.00000007e-02,264636,218232,8.24599991e+01,,,,8.25699997e+01,"9997",0,0.00000000e+00
"02","081","999",45,45,1.00000000e+02,11915,9.91999969e+01,11825,9.84499969e+01,90,7.50000000e-01,91,7.59999990e-01,5,3.99999991e-02,14040,12011,8.55500031e+01,,,,8.55500031e+01,"9997",0,0.00000000e+00
"02","082","999",234,233,9.95699997e+01,62237,9.88300018e+01,61456,9.75899963e+01,781,1.24000001e+00,719,1.13999999e+00,15,2.99999993e-02,80417,62971,7.83099976e+01,,,,7.86500015e+01,"9997",0,0.00000000e+00
"02","083","999",124,124,1.00000000e+02,32535,9.92900009e+01,32197,9.82600021e+01,338,1.02999997e+00,228,6.99999988e-01,4,9.99999978e-03,40216,32767,8.14800034e+01,,,,8.14800034e+01,"9997",0,0.00000000e+00
"02","084","999",278,275,9.89199982e+01,72814,9.85599976e+01,71847,9.72500000e+01,967,1.30999994e+00,1020,1.38000000e+00,46,5.99999987e-02,92447,73880,7.99199982e+01,,,,8.08300018e+01,"9997",0,0.00000000e+00
"02","085","999",100,97,9.70000000e+01,26468,9.87500000e+01,26205,9.77699966e+01,263,9.80000019e-01,334,1.25000000e+00,2,0.00000000e+00,33935,26804,7.89899979e+01,,,,8.15000000e+01,"9997",0,0.00000000e+00
"02","086","999",15,15,1.00000000e+02,4084,9.95899963e+01,4020,9.80199966e+01,64,1.55999994e+00,17,4.09999996e-01,0,0.00000000e+00,5127,4101,7.99899979e+01,,,,7.99899979e+01,"9997",0,0.00000000e+00
"02","087","999",262,262,1.00000000e+02,69365,9.87500000e+01,68428,9.74199982e+01,937,1.33000004e+00,851,1.21000004e+00,27,3.99999991e-02,87164,70243,8.05899963e+01,,,,8.05899963e+01,"9997",0,0.00000000e+00
"02","088","999",10,10,1.00000000e+02,2540,9.94100037e+01,2518,9.85500031e+01,22,8.60000014e-01,14,5.50000012e-01,1,3.99999991e-02,3011,2555,8.48600006e+01,,,,8.48600006e+01,"9997",0,0.00000000e+00
"02","089","999",598,595,9.95000000e+01,170242,9.88600006e+01,168849,9.80500031e+01,1393,8.10000002e-01,1836,1.07000005e+00,130,7.00000003e-02,208263,172208,8.26900024e+01,,,,8.31100006e+01,"9997",0,0.00000000e+00
"02","090","999",66,66,1.00000000e+02,17252,9.85000000e+01,17091,9.75800018e+01,161,9.20000017e-01,258,1.47000003e+00,4,2.99999993e-02,22799,17514,7.68199997e+01,,,,7.68199997e+01,"9997",0,0.00000000e+00
"02","091","999",45,45,1.00000000e+02,11277,9.90299988e+01,11147,9.78899994e+01,130,1.13999999e+00,106,9.30000007e-01,4,3.99999991e-02,14394,11387,7.91100006e+01,,,,7.91100006e+01,"9997",0,0.00000000e+00
"02","092","999",1267,1249,9.85800018e+01,359347,9.90699997e+01,354308,9.76800003e+01,5039,1.38999999e+00,3084,8.50000024e-01,276,7.99999982e-02,440143,362707,8.24100037e+01,,,,8.35999985e+01,"9997",0,0.00000000e+00
"02","093","999",80,80,1.00000000e+02,22581,9.96900024e+01,22278,9.83499985e+01,303,1.34000003e+00,68,3.00000012e-01,3,9.99999978e-03,26934,22652,8.40999985e+01,,,,8.40999985e+01,"9997",0,0.00000000e+00
"02","094","999",44,44,1.00000000e+02,11092,9.91800003e+01,10939,9.78099976e+01,153,1.37000000e+00,88,7.90000021e-01,4,2.99999993e-02,13267,11184,8.43000031e+01,,,,8.43000031e+01,"9997",0,0.00000000e+00
"02","095","999",43,41,9.53499985e+01,10516,9.96600037e+01,10308,9.76900024e+01,208,1.97000003e+00,35,3.30000013e-01,1,9.99999978e-03,13519,10552,7.80500031e+01,,,,8.07699966e+01,"9997",0,0.00000000e+00
"02","096","999",62,61,9.83899994e+01,16059,9.88700027e+01,15881,9.77699966e+01,178,1.10000002e+00,183,1.13000000e+00,1,0.00000000e+00,20014,16243,8.11600037e+01,,,,8.25999985e+01,"9997",0,0.00000000e+00
"02","097","999",31,31,1.00000000e+02,8177,9.91999969e+01,8108,9.83600006e+01,69,8.39999974e-01,63,7.59999990e-01,3,3.99999991e-02,9968,8243,8.26900024e+01,,,,8.26900024e+01,"9997",0,0.00000000e+00
"02","098","999",54,54,1.00000000e+02,13733,9.83700027e+01,13625,9.75899963e+01,108,7.69999981e-01,224,1.60000002e+00,4,3.99999991e-02,17844,13961,7.82399979e+01,,,,7.82399979e+01,"9997",0,0.00000000e+00
