CODDIS,CODDEP,CODMUN,IndPresidente,IndSenaNacion,IndDipuNacion,IndGobernador,IndSenaProvin,IndDipuProvin,IndConcejales,IndParlaSurNacion,IndParlaSurRegion
"01","001","999","1","0","0","0","0","0","0","0","0"
"01","002","999","1","0","0","0","0","0","0","0","0"
"01","003","999","1","0","0","0","0","0","0","0","0"
"01","004","999","1","0","0","0","0","0","0","0","0"
"01","005","999","1","0","0","0","0","0","0","0","0"
"01","006","999","1","0","0","0","0","0","0","0","0"
"01","007","999","1","0","0","0","0","0","0","0","0"
"01","008","999","1","0","0","0","0","0","0","0","0"
"01","009","999","1","0","0","0","0","0","0","0","0"
"01","010","999","1","0","0","0","0","0","0","0","0"
"01","011","999","1","0","0","0","0","0","0","0","0"
"01","012","999","1","0","0","0","0","0","0","0","0"
"01","013","999","1","0","0","0","0","0","0","0","0"
"01","014","999","1","0","0","0","0","0","0","0","0"
"01","015","999","1","0","0","0","0","0","0","0","0"
"01","999","999","1","0","0","0","0","0","0","0","0"
"02","001","999","1","0","0","0","0","0","0","0","0"
"02","002","999","1","0","0","0","0","0","0","0","0"
"02","003","999","1","0","0","0","0","0","0","0","0"
"02","004","999","1","0","0","0","0","0","0","0","0"
"02","005","999","1","0","0","0","0","0","0","0","0"
"02","006","999","1","0","0","0","0","0","0","0","0"
"02","007","999","1","0","0","0","0","0","0","0","0"
"02","008","999","1","0","0","0","0","0","0","0","0"
"02","009","999","1","0","0","0","0","0","0","0","0"
"02","010","999","1","0","0","0","0","0","0","0","0"
"02","011","999","1","0","0","0","0","0","0","0","0"
"02","012","999","1","0","0","0","0","0","0","0","0"
"02","013","999","1","0","0","0","0","0","0","0","0"
"02","014","999","1","0","0","0","0","0","0","0","0"
"02","015","999","1","0","0","0","0","0","0","0","0"
"02","016","999","1","0","0","0","0","0","0","0","0"
"02","017","999","1","0","0","0","0","0","0","0","0"
"02","018","999","1","0","0","0","0","0","0","0","0"
"02","019","999","1","0","0","0","0","0","0","0","0"
"02","020","999","1","0","0","0","0","0","0","0","0"
"02","021","999","1","0","0","0","0","0","0","0","0"
"02","022","999","1","0","0","0","0","0","0","0","0"
"02","023","999","1","0","0","0","0","0","0","0","0"
"02","024","999","1","0","0","0","0","0","0","0","0"
"02","025","999","1","0","0","0","0","0","0","0","0"
"02","026","999","1","0","0","0","0","0","0","0","0"
"02","027","999","1","0","0","0","0","0","0","0","0"
"02","028","999","1","0","0","0","0","0","0","0","0"
"02","029","999","1","0","0","0","0","0","0","0","0"
"02","030","999","1","0","0","0","0","0","0","0","0"
"02","031","999","1","0","0","0","0","0","0","0","0"
"02","032","999","1","0","0","0","0","0","0","0","0"
"02","033","999","1","0","0","0","0","0","0","0","0"
"02","034","999","1","0","0","0","0","0","0","0","0"
"02","035","999","1","0","0","0","0","0","0","0","0"
"02","036","999","1","0","0","0","0","0","0","0","0"
"02","037","999","1","0","0","0","0","0","0","0","0"
"02","038","999","1","0","0","0","0","0","0","0","0"
"02","039","999","1","0","0","0","0","0","0","0","0"
"02","040","999","1","0","0","0","0","0","0","0","0"
"02","041","999","1","0","0","0","0","0","0","0","0"
"02","042","999","1","0","0","0","0","0","0","0","0"
"02","043","999","1","0","0","0","0","0","0","0","0"
"02","044","999","1","0","0","0","0","0","0","0","0"
"02","045","999","1","0","0","0","0","0","0","0","0"
"02","046","999","1","0","0","0","0","0","0","0","0"
"02","047","999","1","0","0","0","0","0","0","0","0"
"02","048","999","1","0","0","0","0","0","0","0","0"
"02","049","999","1","0","0","0","0","0","0","0","0"
"02","050","999","1","0","0","0","0","0","0","0","0"
"02","051","999","1","0","0","0","0","0","0","0","0"
"02","052","999","1","0","0","0","0","0","0","0","0"
"02","053","999","1","0","0","0","0","0","0","0","0"
"02","054","999","1","0","0","0","0","0","0","0","0"
"02","055","999","1","0","0","0","0","0","0","0","0"
"02","056","999","1","0","0","0","0","0","0","0","0"
"02","057","999","1","0","0","0","0","0","0","0","0"
"02","058","999","1","0","0","0","0","0","0","0","0"
"02","059","999","1","0","0","0","0","0","0","0","0"
"02","060","999","1","0","0","0","0","0","0","0","0"
"02","061","999","1","0","0","0","0","0","0","0","0"
"02","062","999","1","0","0","0","0","0","0","0","0"
"02","063","999","1","0","0","0","0","0","0","0","0"
"02","064","999","1","0","0","0","0","0","0","0","0"
"02","065","999","1","0","0","0","0","0","0","0","0"
"02","066","999","1","0","0","0","0","0","0","0","0"
"02","067","999","1","0","0","0","0","0","0","0","0"
"02","068","999","1","0","0","0","0","0","0","0","0"
"02","069","999","1","0","0","0","0","0","0","0","0"
"02","070","999","1","0","0","0","0","0","0","0","0"
"02","071","999","1","0","0","0","0","0","0","0","0"
"02","072","999","1","0","0","0","0","0","0","0","0"
"02","073","999","1","0","0","0","0","0","0","0","0"
"02","074","999","1","0","0","0","0","0","0","0","0"
"02","075","999","1","0","0","0","0","0","0","0","0"
"02","076","999","1","0","0","0","0","0","0","0","0"
"02","077","999","1","0","0","0","0","0","0","0","0"
"02","078","999","1","0","0","0","0","0","0","0","0"
"02","079","999","1","0","0","0","0","0","0","0","0"
"02","080","999","1","0","0","0","0","0","0","0","0"
"02","081","999","1","0","0","0","0","0","0","0","0"
"02","082","999","1","0","0","0","0","0","0","0","0"
"02","083","999","1","0","0","0","0","0","0","0","0"
"02","084","999","1","0","0","0","0","0","0","0","0"
"02","085","999","1","0","0","0","0","0","0","0","0"
"02","086","999","1","0","0","0","0","0","0","0","0"
"02","087","999","1","0","0","0","0","0","0","0","0"
"02","088","999","1","0","0","0","0","0","0","0","0"
"02","089","999","1","0","0","0","0","0","0","0","0"
"02","090","999","1","0","0","0","0","0","0","0","0"
"02","091","999","1","0","0","0","0","0","0","0","0"
"02","092","999","1","0","0","0","0","0","0","0","0"
"02","093","999","1","0","0","0","0","0","0","0","0"
"02","094","999","1","0","0","0","0","0","0","0","0"
"02","095","999","1","0","0","0","0","0","0","0","0"
"02","096","999","1","0","0","0","0","0","0","0","0"
"02","097","999","1","0","0","0","0","0","0","0","0"
"02","098","999","1","0","0","0","0","0","0","0","0"
"02","099","999","1","0","0","0","0","0","0","0","0"
"02","100","999","1","0","0","0","0","0","0","0","0"
"02","101","999","1","0","0","0","0","0","0","0","0"
"02","102","999","1","0","0","0","0","0","0","0","0"
"02","103","999","1","0","0","0","0","0","0","0","0"
"02","104","999","1","0","0","0","0","0","0","0","0"
"02","105","999","1","0","0","0","0","0","0","0","0"
"02","106","999","1","0","0","0","0","0","0","0","0"
"02","107","999","1","0","0","0","0","0","0","0","0"
"02","108","999","1","0","0","0","0","0","0","0","0"
"02","109","999","1","0","0","0","0","0","0","0","0"
"02","110","999","1","0","0","0","0","0","0","0","0"
"02","111","999","1","0","0","0","0","0","0","0","0"
"02","112","999","1","0","0","0","0","0","0","0","0"
"02","113","999","1","0","0","0","0","0","0","0","0"
"02","114","999","1","0","0","0","0","0","0","0","0"
"02","115","999","1","0","0","0","0","0","0","0","0"
"02","116","999","1","0","0","0","0","0","0","0","0"
"02","117","999","1","0","0","0","0","0","0","0","0"
"02","118","999","1","0","0","0","0","0","0","0","0"
"02","119","999","1","0","0","0","0","0","0","0","0"
"02","120","999","1","0","0","0","0","0","0","0","0"
"02","121","999","1","0","0","0","0","0","0","0","0"
"02","122","999","1","0","0","0","0","0","0","0","0"
"02","123","999","1","0","0","0","0","0","0","0","0"
"02","124","999","1","0","0","0","0","0","0","0","0"
"02","125","999","1","0","0","0","0","0","0","0","0"
"02","126","999","1","0","0","0","0","0","0","0","0"
"02","127","999","1","0","0","0","0","0","0","0","0"
"02","128","999","1","0","0","0","0","0","0","0","0"
"02","129","999","1","0","0","0","0","0","0","0","0"
"02","130","999","1","0","0","0","0","0","0","0","0"
"02","131","999","1","0","0","0","0","0","0","0","0"
"02","132","999","1","0","0","0","0","0","0","0","0"
"02","133","999","1","0","0","0","0","0","0","0","0"
"02","134","999","1","0","0","0","0","0","0","0","0"
"02","135","999","1","0","0","0","0","0","0","0","0"
"02","991","999","1","0","0","0","0","0","0","0","0"
"02","992","999","1","0","0","0","0","0","0","0","0"
"02","993","999","1","0","0","0","0","0","0","0","0"
"02","994","999","1","0","0","0","0","0","0","0","0"
"02","995","999","1","0","0","0","0","0","0","0","0"
"02","996","999","1","0","0","0","0","0","0","0","0"
"02","997","999","1","0","0","0","0","0","0","0","0"
"02","998","999","1","0","0","0","0","0","0","0","0"
"02","999","999","1","0","0","0","0","0","0","0","0"
"03","001","035","1","0","0","0","0","0","0","0","0"
"03","001","999","1","0","0","0","0","0","0","0","0"
"03","002","006","1","0","0","0","0","0","0","0","0"
"03","002","012","1","0","0","0","0","0","0","0","0"
"03","002","999","1","0","0","0","0","0","0","0","0"
"03","003","013","1","0","0","0","0","0","0","0","0"
"03","003","023","1","0","0","0","0","0","0","0","0"
"03","003","999","1","0","0","0","0","0","0","0","0"
"03","004","002","1","0","0","0","0","0","0","0","0"
"03","004","999","1","0","0","0","0","0","0","0","0"
"03","005","008","1","0","0","0","0","0","0","0","0"
"03","005","031","1","0","0","0","0","0","0","0","0"
"03","005","999","1","0","0","0","0","0","0","0","0"
"03","006","029","1","0","0","0","0","0","0","0","0"
"03","006","037","1","0","0","0","0","0","0","0","0"
"03","006","999","1","0","0","0","0","0","0","0","0"
"03","007","018","1","0","0","0","0","0","0","0","0"
"03","007","999","1","0","0","0","0","0","0","0","0"
"03","008","033","1","0","0","0","0","0","0","0","0"
"03","008","999","1","0","0","0","0","0","0","0","0"
"03","009","010","1","0","0","0","0","0","0","0","0"
"03","009","999","1","0","0","0","0","0","0","0","0"
"03","010","014","1","0","0","0","0","0","0","0","0"
"03","010","015","1","0","0","0","0","0","0","0","0"
"03","010","017","1","0","0","0","0","0","0","0","0"
"03","010","024","1","0","0","0","0","0","0","0","0"
"03","010","999","1","0","0","0","0","0","0","0","0"
"03","011","019","1","0","0","0","0","0","0","0","0"
"03","011","030","1","0","0","0","0","0","0","0","0"
"03","011","036","1","0","0","0","0","0","0","0","0"
"03","011","999","1","0","0","0","0","0","0","0","0"
"03","012","001","1","0","0","0","0","0","0","0","0"
"03","012","003","1","0","0","0","0","0","0","0","0"
"03","012","999","1","0","0","0","0","0","0","0","0"
"03","013","005","1","0","0","0","0","0","0","0","0"
"03","013","007","1","0","0","0","0","0","0","0","0"
"03","013","011","1","0","0","0","0","0","0","0","0"
"03","013","016","1","0","0","0","0","0","0","0","0"
"03","013","020","1","0","0","0","0","0","0","0","0"
"03","013","021","1","0","0","0","0","0","0","0","0"
"03","013","022","1","0","0","0","0","0","0","0","0"
"03","013","025","1","0","0","0","0","0","0","0","0"
"03","013","034","1","0","0","0","0","0","0","0","0"
"03","013","999","1","0","0","0","0","0","0","0","0"
"03","014","004","1","0","0","0","0","0","0","0","0"
"03","014","999","1","0","0","0","0","0","0","0","0"
"03","015","009","1","0","0","0","0","0","0","0","0"
"03","015","032","1","0","0","0","0","0","0","0","0"
"03","015","999","1","0","0","0","0","0","0","0","0"
"03","016","027","1","0","0","0","0","0","0","0","0"
"03","016","028","1","0","0","0","0","0","0","0","0"
"03","016","999","1","0","0","0","0","0","0","0","0"
"03","999","999","1","0","0","0","0","0","0","0","0"
"04","001","112","1","0","0","0","0","0","0","0","0"
"04","001","999","1","0","0","0","0","0","0","0","0"
"04","002","016","1","0","0","0","0","0","0","0","0"
"04","002","027","1","0","0","0","0","0","0","0","0"
"04","002","050","1","0","0","0","0","0","0","0","0"
"04","002","061","1","0","0","0","0","0","0","0","0"
"04","002","076","1","0","0","0","0","0","0","0","0"
"04","002","148","1","0","0","0","0","0","0","0","0"
"04","002","198","1","0","0","0","0","0","0","0","0"
"04","002","200","1","0","0","0","0","0","0","0","0"
"04","002","229","1","0","0","0","0","0","0","0","0"
"04","002","261","1","0","0","0","0","0","0","0","0"
"04","002","267","1","0","0","0","0","0","0","0","0"
"04","002","269","1","0","0","0","0","0","0","0","0"
"04","002","278","1","0","0","0","0","0","0","0","0"
"04","002","299","1","0","0","0","0","0","0","0","0"
"04","002","355","1","0","0","0","0","0","0","0","0"
"04","002","356","1","0","0","0","0","0","0","0","0"
"04","002","373","1","0","0","0","0","0","0","0","0"
"04","002","387","1","0","0","0","0","0","0","0","0"
"04","002","410","1","0","0","0","0","0","0","0","0"
"04","002","419","1","0","0","0","0","0","0","0","0"
"04","002","449","1","0","0","0","0","0","0","0","0"
"04","002","452","1","0","0","0","0","0","0","0","0"
"04","002","457","1","0","0","0","0","0","0","0","0"
"04","002","464","1","0","0","0","0","0","0","0","0"
"04","002","472","1","0","0","0","0","0","0","0","0"
"04","002","477","1","0","0","0","0","0","0","0","0"
"04","002","484","1","0","0","0","0","0","0","0","0"
"04","002","486","1","0","0","0","0","0","0","0","0"
"04","002","509","1","0","0","0","0","0","0","0","0"
"04","002","513","1","0","0","0","0","0","0","0","0"
"04","002","999","1","0","0","0","0","0","0","0","0"
"04","003","003","1","0","0","0","0","0","0","0","0"
"04","003","049","1","0","0","0","0","0","0","0","0"
"04","003","096","1","0","0","0","0","0","0","0","0"
"04","003","105","1","0","0","0","0","0","0","0","0"
"04","003","107","1","0","0","0","0","0","0","0","0"
"04","003","142","1","0","0","0","0","0","0","0","0"
"04","003","151","1","0","0","0","0","0","0","0","0"
"04","003","152","1","0","0","0","0","0","0","0","0"
"04","003","183","1","0","0","0","0","0","0","0","0"
"04","003","190","1","0","0","0","0","0","0","0","0"
"04","003","204","1","0","0","0","0","0","0","0","0"
"04","003","283","1","0","0","0","0","0","0","0","0"
"04","003","294","1","0","0","0","0","0","0","0","0"
"04","003","295","1","0","0","0","0","0","0","0","0"
"04","003","353","1","0","0","0","0","0","0","0","0"
"04","003","369","1","0","0","0","0","0","0","0","0"
"04","003","371","1","0","0","0","0","0","0","0","0"
"04","003","412","1","0","0","0","0","0","0","0","0"
"04","003","433","1","0","0","0","0","0","0","0","0"
"04","003","443","1","0","0","0","0","0","0","0","0"
"04","003","448","1","0","0","0","0","0","0","0","0"
"04","003","455","1","0","0","0","0","0","0","0","0"
"04","003","999","1","0","0","0","0","0","0","0","0"
"04","004","014","1","0","0","0","0","0","0","0","0"
"04","004","035","1","0","0","0","0","0","0","0","0"
"04","004","054","1","0","0","0","0","0","0","0","0"
"04","004","057","1","0","0","0","0","0","0","0","0"
"04","004","086","1","0","0","0","0","0","0","0","0"
"04","004","122","1","0","0","0","0","0","0","0","0"
"04","004","123","1","0","0","0","0","0","0","0","0"
"04","004","132","1","0","0","0","0","0","0","0","0"
"04","004","135","1","0","0","0","0","0","0","0","0"
"04","004","165","1","0","0","0","0","0","0","0","0"
"04","004","175","1","0","0","0","0","0","0","0","0"
"04","004","189","1","0","0","0","0","0","0","0","0"
"04","004","205","1","0","0","0","0","0","0","0","0"
"04","004","231","1","0","0","0","0","0","0","0","0"
"04","004","243","1","0","0","0","0","0","0","0","0"
"04","004","258","1","0","0","0","0","0","0","0","0"
"04","004","265","1","0","0","0","0","0","0","0","0"
"04","004","270","1","0","0","0","0","0","0","0","0"
"04","004","292","1","0","0","0","0","0","0","0","0"
"04","004","328","1","0","0","0","0","0","0","0","0"
"04","004","330","1","0","0","0","0","0","0","0","0"
"04","004","375","1","0","0","0","0","0","0","0","0"
"04","004","394","1","0","0","0","0","0","0","0","0"
"04","004","402","1","0","0","0","0","0","0","0","0"
"04","004","421","1","0","0","0","0","0","0","0","0"
"04","004","441","1","0","0","0","0","0","0","0","0"
"04","004","463","1","0","0","0","0","0","0","0","0"
"04","004","999","1","0","0","0","0","0","0","0","0"
"04","005","043","1","0","0","0","0","0","0","0","0"
"04","005","127","1","0","0","0","0","0","0","0","0"
"04","005","173","1","0","0","0","0","0","0","0","0"
"04","005","180","1","0","0","0","0","0","0","0","0"
"04","005","185","1","0","0","0","0","0","0","0","0"
"04","005","251","1","0","0","0","0","0","0","0","0"
"04","005","289","1","0","0","0","0","0","0","0","0"
"04","005","309","1","0","0","0","0","0","0","0","0"
"04","005","317","1","0","0","0","0","0","0","0","0"
"04","005","333","1","0","0","0","0","0","0","0","0"
"04","005","349","1","0","0","0","0","0","0","0","0"
"04","005","475","1","0","0","0","0","0","0","0","0"
"04","005","491","1","0","0","0","0","0","0","0","0"
"04","005","494","1","0","0","0","0","0","0","0","0"
"04","005","999","1","0","0","0","0","0","0","0","0"
"04","006","022","1","0","0","0","0","0","0","0","0"
"04","006","023","1","0","0","0","0","0","0","0","0"
"04","006","028","1","0","0","0","0","0","0","0","0"
"04","006","155","1","0","0","0","0","0","0","0","0"
"04","006","207","1","0","0","0","0","0","0","0","0"
"04","006","209","1","0","0","0","0","0","0","0","0"
"04","006","215","1","0","0","0","0","0","0","0","0"
"04","006","275","1","0","0","0","0","0","0","0","0"
"04","006","298","1","0","0","0","0","0","0","0","0"
"04","006","326","1","0","0","0","0","0","0","0","0"
"04","006","378","1","0","0","0","0","0","0","0","0"
"04","006","401","1","0","0","0","0","0","0","0","0"
"04","006","409","1","0","0","0","0","0","0","0","0"
"04","006","422","1","0","0","0","0","0","0","0","0"
"04","006","432","1","0","0","0","0","0","0","0","0"
"04","006","434","1","0","0","0","0","0","0","0","0"
"04","006","480","1","0","0","0","0","0","0","0","0"
"04","006","481","1","0","0","0","0","0","0","0","0"
"04","006","502","1","0","0","0","0","0","0","0","0"
"04","006","999","1","0","0","0","0","0","0","0","0"
"04","007","029","1","0","0","0","0","0","0","0","0"
"04","007","056","1","0","0","0","0","0","0","0","0"
"04","007","060","1","0","0","0","0","0","0","0","0"
"04","007","083","1","0","0","0","0","0","0","0","0"
"04","007","111","1","0","0","0","0","0","0","0","0"
"04","007","126","1","0","0","0","0","0","0","0","0"
"04","007","177","1","0","0","0","0","0","0","0","0"
"04","007","181","1","0","0","0","0","0","0","0","0"
"04","007","268","1","0","0","0","0","0","0","0","0"
"04","007","316","1","0","0","0","0","0","0","0","0"
"04","007","347","1","0","0","0","0","0","0","0","0"
"04","007","348","1","0","0","0","0","0","0","0","0"
"04","007","439","1","0","0","0","0","0","0","0","0"
"04","007","474","1","0","0","0","0","0","0","0","0"
"04","007","999","1","0","0","0","0","0","0","0","0"
"04","008","007","1","0","0","0","0","0","0","0","0"
"04","008","025","1","0","0","0","0","0","0","0","0"
"04","008","037","1","0","0","0","0","0","0","0","0"
"04","008","069","1","0","0","0","0","0","0","0","0"
"04","008","080","1","0","0","0","0","0","0","0","0"
"04","008","143","1","0","0","0","0","0","0","0","0"
"04","008","160","1","0","0","0","0","0","0","0","0"
"04","008","161","1","0","0","0","0","0","0","0","0"
"04","008","171","1","0","0","0","0","0","0","0","0"
"04","008","193","1","0","0","0","0","0","0","0","0"
"04","008","259","1","0","0","0","0","0","0","0","0"
"04","008","314","1","0","0","0","0","0","0","0","0"
"04","008","320","1","0","0","0","0","0","0","0","0"
"04","008","327","1","0","0","0","0","0","0","0","0"
"04","008","351","1","0","0","0","0","0","0","0","0"
"04","008","406","1","0","0","0","0","0","0","0","0"
"04","008","442","1","0","0","0","0","0","0","0","0"
"04","008","999","1","0","0","0","0","0","0","0","0"
"04","009","008","1","0","0","0","0","0","0","0","0"
"04","009","020","1","0","0","0","0","0","0","0","0"
"04","009","051","1","0","0","0","0","0","0","0","0"
"04","009","067","1","0","0","0","0","0","0","0","0"
"04","009","072","1","0","0","0","0","0","0","0","0"
"04","009","093","1","0","0","0","0","0","0","0","0"
"04","009","097","1","0","0","0","0","0","0","0","0"
"04","009","115","1","0","0","0","0","0","0","0","0"
"04","009","121","1","0","0","0","0","0","0","0","0"
"04","009","159","1","0","0","0","0","0","0","0","0"
"04","009","164","1","0","0","0","0","0","0","0","0"
"04","009","167","1","0","0","0","0","0","0","0","0"
"04","009","176","1","0","0","0","0","0","0","0","0"
"04","009","179","1","0","0","0","0","0","0","0","0"
"04","009","253","1","0","0","0","0","0","0","0","0"
"04","009","271","1","0","0","0","0","0","0","0","0"
"04","009","286","1","0","0","0","0","0","0","0","0"
"04","009","300","1","0","0","0","0","0","0","0","0"
"04","009","367","1","0","0","0","0","0","0","0","0"
"04","009","368","1","0","0","0","0","0","0","0","0"
"04","009","470","1","0","0","0","0","0","0","0","0"
"04","009","999","1","0","0","0","0","0","0","0","0"
"04","010","004","1","0","0","0","0","0","0","0","0"
"04","010","087","1","0","0","0","0","0","0","0","0"
"04","010","136","1","0","0","0","0","0","0","0","0"
"04","010","153","1","0","0","0","0","0","0","0","0"
"04","010","166","1","0","0","0","0","0","0","0","0"
"04","010","188","1","0","0","0","0","0","0","0","0"
"04","010","214","1","0","0","0","0","0","0","0","0"
"04","010","313","1","0","0","0","0","0","0","0","0"
"04","010","331","1","0","0","0","0","0","0","0","0"
"04","010","363","1","0","0","0","0","0","0","0","0"
"04","010","364","1","0","0","0","0","0","0","0","0"
"04","010","380","1","0","0","0","0","0","0","0","0"
"04","010","429","1","0","0","0","0","0","0","0","0"
"04","010","437","1","0","0","0","0","0","0","0","0"
"04","010","999","1","0","0","0","0","0","0","0","0"
"04","011","077","1","0","0","0","0","0","0","0","0"
"04","011","239","1","0","0","0","0","0","0","0","0"
"04","011","272","1","0","0","0","0","0","0","0","0"
"04","011","370","1","0","0","0","0","0","0","0","0"
"04","011","386","1","0","0","0","0","0","0","0","0"
"04","011","427","1","0","0","0","0","0","0","0","0"
"04","011","462","1","0","0","0","0","0","0","0","0"
"04","011","999","1","0","0","0","0","0","0","0","0"
"04","012","040","1","0","0","0","0","0","0","0","0"
"04","012","046","1","0","0","0","0","0","0","0","0"
"04","012","065","1","0","0","0","0","0","0","0","0"
"04","012","071","1","0","0","0","0","0","0","0","0"
"04","012","079","1","0","0","0","0","0","0","0","0"
"04","012","119","1","0","0","0","0","0","0","0","0"
"04","012","124","1","0","0","0","0","0","0","0","0"
"04","012","154","1","0","0","0","0","0","0","0","0"
"04","012","172","1","0","0","0","0","0","0","0","0"
"04","012","199","1","0","0","0","0","0","0","0","0"
"04","012","201","1","0","0","0","0","0","0","0","0"
"04","012","260","1","0","0","0","0","0","0","0","0"
"04","012","290","1","0","0","0","0","0","0","0","0"
"04","012","376","1","0","0","0","0","0","0","0","0"
"04","012","382","1","0","0","0","0","0","0","0","0"
"04","012","399","1","0","0","0","0","0","0","0","0"
"04","012","408","1","0","0","0","0","0","0","0","0"
"04","012","428","1","0","0","0","0","0","0","0","0"
"04","012","431","1","0","0","0","0","0","0","0","0"
"04","012","445","1","0","0","0","0","0","0","0","0"
"04","012","454","1","0","0","0","0","0","0","0","0"
"04","012","473","1","0","0","0","0","0","0","0","0"
"04","012","483","1","0","0","0","0","0","0","0","0"
"04","012","490","1","0","0","0","0","0","0","0","0"
"04","012","497","1","0","0","0","0","0","0","0","0"
"04","012","999","1","0","0","0","0","0","0","0","0"
"04","013","001","1","0","0","0","0","0","0","0","0"
"04","013","002","1","0","0","0","0","0","0","0","0"
"04","013","005","1","0","0","0","0","0","0","0","0"
"04","013","039","1","0","0","0","0","0","0","0","0"
"04","013","045","1","0","0","0","0","0","0","0","0"
"04","013","074","1","0","0","0","0","0","0","0","0"
"04","013","082","1","0","0","0","0","0","0","0","0"
"04","013","099","1","0","0","0","0","0","0","0","0"
"04","013","113","1","0","0","0","0","0","0","0","0"
"04","013","114","1","0","0","0","0","0","0","0","0"
"04","013","147","1","0","0","0","0","0","0","0","0"
"04","013","149","1","0","0","0","0","0","0","0","0"
"04","013","170","1","0","0","0","0","0","0","0","0"
"04","013","194","1","0","0","0","0","0","0","0","0"
"04","013","195","1","0","0","0","0","0","0","0","0"
"04","013","203","1","0","0","0","0","0","0","0","0"
"04","013","206","1","0","0","0","0","0","0","0","0"
"04","013","227","1","0","0","0","0","0","0","0","0"
"04","013","228","1","0","0","0","0","0","0","0","0"
"04","013","232","1","0","0","0","0","0","0","0","0"
"04","013","235","1","0","0","0","0","0","0","0","0"
"04","013","241","1","0","0","0","0","0","0","0","0"
"04","013","249","1","0","0","0","0","0","0","0","0"
"04","013","262","1","0","0","0","0","0","0","0","0"
"04","013","282","1","0","0","0","0","0","0","0","0"
"04","013","302","1","0","0","0","0","0","0","0","0"
"04","013","329","1","0","0","0","0","0","0","0","0"
"04","013","343","1","0","0","0","0","0","0","0","0"
"04","013","354","1","0","0","0","0","0","0","0","0"
"04","013","372","1","0","0","0","0","0","0","0","0"
"04","013","374","1","0","0","0","0","0","0","0","0"
"04","013","379","1","0","0","0","0","0","0","0","0"
"04","013","407","1","0","0","0","0","0","0","0","0"
"04","013","425","1","0","0","0","0","0","0","0","0"
"04","013","438","1","0","0","0","0","0","0","0","0"
"04","013","447","1","0","0","0","0","0","0","0","0"
"04","013","469","1","0","0","0","0","0","0","0","0"
"04","013","495","1","0","0","0","0","0","0","0","0"
"04","013","501","1","0","0","0","0","0","0","0","0"
"04","013","512","1","0","0","0","0","0","0","0","0"
"04","013","999","1","0","0","0","0","0","0","0","0"
"04","014","026","1","0","0","0","0","0","0","0","0"
"04","014","059","1","0","0","0","0","0","0","0","0"
"04","014","062","1","0","0","0","0","0","0","0","0"
"04","014","063","1","0","0","0","0","0","0","0","0"
"04","014","075","1","0","0","0","0","0","0","0","0"
"04","014","130","1","0","0","0","0","0","0","0","0"
"04","014","137","1","0","0","0","0","0","0","0","0"
"04","014","141","1","0","0","0","0","0","0","0","0"
"04","014","150","1","0","0","0","0","0","0","0","0"
"04","014","187","1","0","0","0","0","0","0","0","0"
"04","014","212","1","0","0","0","0","0","0","0","0"
"04","014","217","1","0","0","0","0","0","0","0","0"
"04","014","218","1","0","0","0","0","0","0","0","0"
"04","014","233","1","0","0","0","0","0","0","0","0"
"04","014","234","1","0","0","0","0","0","0","0","0"
"04","014","245","1","0","0","0","0","0","0","0","0"
"04","014","250","1","0","0","0","0","0","0","0","0"
"04","014","285","1","0","0","0","0","0","0","0","0"
"04","014","291","1","0","0","0","0","0","0","0","0"
"04","014","301","1","0","0","0","0","0","0","0","0"
"04","014","303","1","0","0","0","0","0","0","0","0"
"04","014","312","1","0","0","0","0","0","0","0","0"
"04","014","334","1","0","0","0","0","0","0","0","0"
"04","014","335","1","0","0","0","0","0","0","0","0"
"04","014","345","1","0","0","0","0","0","0","0","0"
"04","014","357","1","0","0","0","0","0","0","0","0"
"04","014","366","1","0","0","0","0","0","0","0","0"
"04","014","411","1","0","0","0","0","0","0","0","0"
"04","014","426","1","0","0","0","0","0","0","0","0"
"04","014","471","1","0","0","0","0","0","0","0","0"
"04","014","503","1","0","0","0","0","0","0","0","0"
"04","014","504","1","0","0","0","0","0","0","0","0"
"04","014","507","1","0","0","0","0","0","0","0","0"
"04","014","999","1","0","0","0","0","0","0","0","0"
"04","015","073","1","0","0","0","0","0","0","0","0"
"04","015","078","1","0","0","0","0","0","0","0","0"
"04","015","156","1","0","0","0","0","0","0","0","0"
"04","015","168","1","0","0","0","0","0","0","0","0"
"04","015","191","1","0","0","0","0","0","0","0","0"
"04","015","220","1","0","0","0","0","0","0","0","0"
"04","015","264","1","0","0","0","0","0","0","0","0"
"04","015","342","1","0","0","0","0","0","0","0","0"
"04","015","350","1","0","0","0","0","0","0","0","0"
"04","015","405","1","0","0","0","0","0","0","0","0"
"04","015","417","1","0","0","0","0","0","0","0","0"
"04","015","453","1","0","0","0","0","0","0","0","0"
"04","015","461","1","0","0","0","0","0","0","0","0"
"04","015","999","1","0","0","0","0","0","0","0","0"
"04","016","047","1","0","0","0","0","0","0","0","0"
"04","016","048","1","0","0","0","0","0","0","0","0"
"04","016","064","1","0","0","0","0","0","0","0","0"
"04","016","070","1","0","0","0","0","0","0","0","0"
"04","016","089","1","0","0","0","0","0","0","0","0"
"04","016","090","1","0","0","0","0","0","0","0","0"
"04","016","108","1","0","0","0","0","0","0","0","0"
"04","016","120","1","0","0","0","0","0","0","0","0"
"04","016","226","1","0","0","0","0","0","0","0","0"
